fips,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,state,state_name,county_name
13095,0,0,1,0,0,0,2,2,GA,Georgia,Dougherty
13097,0,1,2,1,3,2,4,6,GA,Georgia,Douglas
13099,0,0,0,0,0,0,0,0,GA,Georgia,Early
13101,0,0,0,0,0,0,0,0,GA,Georgia,Echols
13103,1,1,0,1,0,1,0,0,GA,Georgia,Effingham
13105,0,0,1,0,0,0,1,0,GA,Georgia,Elbert
13107,0,0,0,1,0,0,0,0,GA,Georgia,Emanuel
13109,0,0,0,0,0,0,2,2,GA,Georgia,Evans
13111,0,0,0,0,0,1,0,0,GA,Georgia,Fannin
13113,0,0,0,1,1,0,1,0,GA,Georgia,Fayette
13115,1,2,0,0,1,2,0,0,GA,Georgia,Floyd
13117,2,1,0,2,2,1,0,2,GA,Georgia,Forsyth
13119,0,0,1,0,1,0,0,0,GA,Georgia,Franklin
13121,13,11,14,16,28,20,29,30,GA,Georgia,Fulton
13123,0,0,0,0,0,0,0,0,GA,Georgia,Gilmer
13125,0,0,0,0,0,0,0,0,GA,Georgia,Glascock
13127,0,0,0,3,2,1,1,0,GA,Georgia,Glynn
13129,0,0,0,0,2,1,1,1,GA,Georgia,Gordon
13131,1,0,0,0,0,1,0,2,GA,Georgia,Grady
13133,0,0,0,1,0,0,0,0,GA,Georgia,Greene
13135,6,5,5,3,7,3,7,2,GA,Georgia,Gwinnett
13137,0,1,0,1,0,0,0,1,GA,Georgia,Habersham
13139,0,1,1,3,3,4,4,2,GA,Georgia,Hall
13141,0,0,0,0,1,0,1,0,GA,Georgia,Hancock
13143,0,0,0,1,1,0,0,1,GA,Georgia,Haralson
13145,0,0,0,0,0,0,0,0,GA,Georgia,Harris
13147,0,0,1,0,0,0,0,0,GA,Georgia,Hart
13149,0,0,0,0,0,0,1,0,GA,Georgia,Heard
13151,1,1,4,1,3,6,0,1,GA,Georgia,Henry
13153,0,0,0,1,1,0,3,4,GA,Georgia,Houston
13155,0,0,0,0,0,0,0,1,GA,Georgia,Irwin
13157,0,1,1,3,1,0,0,2,GA,Georgia,Jackson
13159,0,0,0,1,0,0,0,0,GA,Georgia,Jasper
13161,1,0,0,0,0,0,0,0,GA,Georgia,Jeff Davis
13163,0,0,0,0,0,0,0,0,GA,Georgia,Jefferson
13165,0,0,2,1,0,0,0,0,GA,Georgia,Jenkins
13167,0,0,0,0,0,0,0,0,GA,Georgia,Johnson
13169,0,0,0,0,0,0,0,0,GA,Georgia,Jones
13171,1,0,1,0,0,0,0,0,GA,Georgia,Lamar
13173,0,0,0,0,0,0,1,0,GA,Georgia,Lanier
13175,1,0,1,0,0,2,0,0,GA,Georgia,Laurens
13177,0,0,0,1,0,0,2,0,GA,Georgia,Lee
13179,0,0,0,0,1,0,5,3,GA,Georgia,Liberty
13181,0,0,0,0,0,0,0,0,GA,Georgia,Lincoln
13183,0,0,1,0,1,0,0,0,GA,Georgia,Long
13185,1,1,3,0,0,1,1,2,GA,Georgia,Lowndes
13187,0,1,0,0,0,2,0,0,GA,Georgia,Lumpkin
13189,0,0,0,0,0,0,0,0,GA,Georgia,McDuffie
13191,0,0,0,0,2,1,0,0,GA,Georgia,McIntosh
13193,0,0,0,0,0,0,0,0,GA,Georgia,Macon
13195,0,0,0,0,0,0,1,0,GA,Georgia,Madison
13197,0,0,0,0,0,0,0,0,GA,Georgia,Marion
13199,0,0,0,0,0,0,1,0,GA,Georgia,Meriwether
13201,0,0,0,0,0,0,0,0,GA,Georgia,Miller
13205,0,0,1,0,0,1,2,0,GA,Georgia,Mitchell
13207,1,0,1,0,2,0,3,0,GA,Georgia,Monroe
13209,0,0,0,0,0,1,0,0,GA,Georgia,Montgomery
13211,0,0,0,0,0,0,1,1,GA,Georgia,Morgan
13213,0,1,0,0,0,0,0,0,GA,Georgia,Murray
13215,2,0,1,7,1,2,2,4,GA,Georgia,Muscogee
13217,1,2,0,0,1,0,3,3,GA,Georgia,Newton
13219,0,1,0,0,0,0,1,0,GA,Georgia,Oconee
13221,0,1,0,0,0,0,0,0,GA,Georgia,Oglethorpe
13223,0,1,1,2,0,1,0,2,GA,Georgia,Paulding
13225,0,0,2,1,0,0,0,0,GA,Georgia,Peach
13227,1,1,0,1,0,1,1,1,GA,Georgia,Pickens
13229,0,0,0,0,0,1,0,0,GA,Georgia,Pierce
13231,0,0,0,0,1,0,0,0,GA,Georgia,Pike
13233,1,0,0,1,0,0,0,0,GA,Georgia,Polk
13235,0,0,0,0,0,0,0,0,GA,Georgia,Pulaski
13237,0,1,0,0,0,0,0,0,GA,Georgia,Putnam
13239,0,0,0,0,0,0,0,0,GA,Georgia,Quitman
13241,0,0,0,0,1,0,0,0,GA,Georgia,Rabun
13243,0,0,0,0,0,0,1,0,GA,Georgia,Randolph
13245,1,1,3,0,1,4,2,3,GA,Georgia,Richmond
13247,1,1,0,0,1,2,1,1,GA,Georgia,Rockdale
13249,0,0,0,0,0,0,0,0,GA,Georgia,Schley
13251,0,0,0,0,0,0,1,0,GA,Georgia,Screven
13253,0,0,0,0,0,0,0,0,GA,Georgia,Seminole
13255,0,0,0,1,1,1,1,1,GA,Georgia,Spalding
13257,0,0,0,0,0,1,1,0,GA,Georgia,Stephens
13259,0,0,0,2,0,0,0,0,GA,Georgia,Stewart
13261,1,0,2,0,0,0,0,0,GA,Georgia,Sumter
13263,0,0,0,0,0,0,0,0,GA,Georgia,Talbot
13265,0,0,0,0,0,0,0,0,GA,Georgia,Taliaferro
13267,0,0,0,0,0,1,0,0,GA,Georgia,Tattnall
13269,0,0,0,0,0,0,0,0,GA,Georgia,Taylor
13271,0,0,0,0,0,0,1,0,GA,Georgia,Telfair
13273,0,0,0,0,1,0,0,0,GA,Georgia,Terrell
13275,0,0,0,2,0,1,1,0,GA,Georgia,Thomas
13277,0,1,0,1,1,1,0,1,GA,Georgia,Tift
13279,0,1,0,0,0,0,0,0,GA,Georgia,Toombs
13281,1,0,0,0,0,0,0,0,GA,Georgia,Towns
13283,0,0,0,0,0,0,0,0,GA,Georgia,Treutlen
13285,0,1,0,2,1,1,3,2,GA,Georgia,Troup
13287,0,0,1,0,1,0,0,0,GA,Georgia,Turner
13289,0,0,0,0,0,0,1,0,GA,Georgia,Twiggs
13291,0,0,0,0,0,0,0,0,GA,Georgia,Union
13293,0,0,0,0,0,0,1,0,GA,Georgia,Upson
13295,0,1,1,2,2,1,0,0,GA,Georgia,Walker
13297,0,0,1,0,3,2,0,3,GA,Georgia,Walton
13299,0,0,0,0,1,0,1,0,GA,Georgia,Ware
13301,0,0,0,0,0,0,0,0,GA,Georgia,Warren
13303,0,0,0,1,0,0,0,0,GA,Georgia,Washington
13305,0,1,0,0,0,0,0,0,GA,Georgia,Wayne
13307,0,0,0,0,0,0,0,0,GA,Georgia,Webster
13309,0,0,0,0,0,1,0,0,GA,Georgia,Wheeler
13311,0,0,0,0,0,0,0,0,GA,Georgia,White
13313,1,1,0,2,1,2,1,5,GA,Georgia,Whitfield
13315,0,0,0,1,0,0,0,0,GA,Georgia,Wilcox
13317,0,0,0,0,0,0,0,0,GA,Georgia,Wilkes
13319,0,0,0,0,0,0,0,0,GA,Georgia,Wilkinson
13321,0,0,0,0,1,0,1,1,GA,Georgia,Worth
15001,3,4,5,3,10,5,1,4,HI,Hawaii,Hawaii
15003,4,4,4,4,11,15,5,9,HI,Hawaii,Honolulu
15005,0,0,0,0,0,0,0,0,HI,Hawaii,Kalawao
15007,0,1,0,0,0,0,0,0,HI,Hawaii,Kauai
15009,0,2,0,1,1,0,1,0,HI,Hawaii,Maui
16001,0,2,8,7,5,1,2,8,ID,Idaho,Ada
16003,0,1,0,0,0,0,1,0,ID,Idaho,Adams
16005,1,0,0,3,1,1,3,3,ID,Idaho,Bannock
16007,0,0,0,0,0,0,0,0,ID,Idaho,Bear Lake
16009,0,0,0,0,0,0,0,0,ID,Idaho,Benewah
16011,0,0,0,0,2,0,1,4,ID,Idaho,Bingham
16013,0,0,0,0,0,0,0,0,ID,Idaho,Blaine
16015,0,0,0,0,0,0,0,0,ID,Idaho,Boise
16017,1,1,0,3,1,0,0,0,ID,Idaho,Bonner
16019,0,1,2,0,3,1,2,3,ID,Idaho,Bonneville
16021,0,0,0,0,0,0,0,0,ID,Idaho,Boundary
16023,0,0,0,0,0,0,1,0,ID,Idaho,Butte
16025,0,0,0,0,0,0,0,0,ID,Idaho,Camas
16027,0,3,2,2,4,1,4,7,ID,Idaho,Canyon
16029,0,0,0,0,0,0,0,0,ID,Idaho,Caribou
16031,0,0,0,0,0,0,0,0,ID,Idaho,Cassia
16033,0,0,0,0,0,0,0,0,ID,Idaho,Clark
16035,0,1,0,0,0,0,1,0,ID,Idaho,Clearwater
16037,0,0,0,0,0,0,1,0,ID,Idaho,Custer
16039,0,0,1,1,2,0,0,0,ID,Idaho,Elmore
16041,0,0,0,0,0,1,0,0,ID,Idaho,Franklin
16043,0,0,0,0,0,0,1,0,ID,Idaho,Fremont
16045,0,0,0,0,0,0,0,0,ID,Idaho,Gem
16047,0,0,0,0,1,1,0,1,ID,Idaho,Gooding
16049,0,0,0,0,0,0,1,0,ID,Idaho,Idaho
16051,0,1,0,0,0,1,1,0,ID,Idaho,Jefferson
16053,1,0,0,0,0,0,0,0,ID,Idaho,Jerome
16055,3,0,0,0,3,2,2,2,ID,Idaho,Kootenai
16057,0,0,0,0,0,0,0,0,ID,Idaho,Latah
16059,0,1,0,0,0,0,0,0,ID,Idaho,Lemhi
16061,0,0,0,0,0,0,0,0,ID,Idaho,Lewis
16063,0,0,0,0,1,0,0,0,ID,Idaho,Lincoln
16065,0,1,0,0,0,1,0,1,ID,Idaho,Madison
16067,0,0,0,0,0,0,0,0,ID,Idaho,Minidoka
16069,0,3,1,0,0,1,1,0,ID,Idaho,Nez Perce
16071,0,0,0,0,0,0,0,0,ID,Idaho,Oneida
16073,0,2,0,1,0,1,1,0,ID,Idaho,Owyhee
16075,1,0,1,0,0,0,0,0,ID,Idaho,Payette
16077,0,0,0,0,0,0,0,0,ID,Idaho,Power
16079,0,0,0,0,1,0,0,1,ID,Idaho,Shoshone
16081,0,0,0,0,0,0,0,1,ID,Idaho,Teton
16083,0,0,1,1,0,1,0,2,ID,Idaho,Twin Falls
16085,0,0,0,0,0,0,0,0,ID,Idaho,Valley
16087,0,0,0,0,0,1,0,0,ID,Idaho,Washington
17001,0,1,1,0,1,0,0,0,IL,Illinois,Adams
17003,0,0,0,0,0,0,0,0,IL,Illinois,Alexander
17005,0,0,0,0,0,0,0,0,IL,Illinois,Bond
17007,0,0,0,1,0,0,0,0,IL,Illinois,Boone
17009,0,0,0,0,0,0,0,0,IL,Illinois,Brown
17011,0,0,0,0,0,0,0,0,IL,Illinois,Bureau
17013,0,0,0,0,0,0,0,0,IL,Illinois,Calhoun
17015,0,0,0,0,0,0,0,0,IL,Illinois,Carroll
17017,0,0,0,0,0,0,0,0,IL,Illinois,Cass
17019,0,3,1,1,1,0,0,1,IL,Illinois,Champaign
17021,1,0,0,1,1,0,0,0,IL,Illinois,Christian
17023,0,0,0,0,0,0,0,1,IL,Illinois,Clark
17025,0,0,0,0,0,0,0,0,IL,Illinois,Clay
17027,0,0,1,0,0,0,0,0,IL,Illinois,Clinton
17029,0,0,0,0,0,0,0,0,IL,Illinois,Coles
17031,65,53,67,51,53,33,60,53,IL,Illinois,Cook
17033,0,0,0,0,0,0,0,0,IL,Illinois,Crawford
17035,0,0,0,0,0,0,0,0,IL,Illinois,Cumberland
17037,1,0,0,0,1,0,0,2,IL,Illinois,DeKalb
17039,0,0,1,0,0,0,0,0,IL,Illinois,De Witt
17041,0,1,0,0,0,0,0,0,IL,Illinois,Douglas
17043,0,1,0,1,3,4,2,1,IL,Illinois,DuPage
17045,0,0,0,0,0,0,0,0,IL,Illinois,Edgar
17047,0,0,0,0,0,0,0,0,IL,Illinois,Edwards
17049,0,0,0,0,0,0,0,0,IL,Illinois,Effingham
17051,0,0,0,0,0,0,0,0,IL,Illinois,Fayette
17053,0,0,0,0,0,0,0,0,IL,Illinois,Ford
17055,0,0,1,0,0,0,0,0,IL,Illinois,Franklin
17057,1,0,1,0,0,0,1,0,IL,Illinois,Fulton
17059,0,0,0,0,0,0,0,0,IL,Illinois,Gallatin
17061,0,0,0,0,0,0,0,0,IL,Illinois,Greene
17063,0,0,1,0,0,0,0,0,IL,Illinois,Grundy
17065,0,0,0,0,0,0,0,1,IL,Illinois,Hamilton
17067,0,0,0,0,0,0,0,0,IL,Illinois,Hancock
17069,0,0,0,0,0,0,0,0,IL,Illinois,Hardin
17071,0,0,0,0,0,0,0,0,IL,Illinois,Henderson
17073,1,0,0,0,0,0,1,0,IL,Illinois,Henry
17075,0,0,0,0,0,0,0,1,IL,Illinois,Iroquois
17077,0,0,0,1,0,0,0,0,IL,Illinois,Jackson
17079,0,0,0,0,0,0,0,0,IL,Illinois,Jasper
17081,0,0,0,0,0,0,0,1,IL,Illinois,Jefferson
17083,0,0,0,1,0,0,0,2,IL,Illinois,Jersey
17085,0,1,0,1,0,0,0,0,IL,Illinois,Jo Daviess
17087,0,0,0,0,0,0,0,0,IL,Illinois,Johnson
17089,1,1,1,5,4,3,3,2,IL,Illinois,Kane
17091,0,0,0,0,0,0,0,0,IL,Illinois,Kankakee
17093,0,1,0,1,0,0,0,1,IL,Illinois,Kendall
17095,0,0,0,0,0,0,0,0,IL,Illinois,Knox
17097,6,1,5,1,3,3,7,2,IL,Illinois,Lake
17099,0,0,0,0,0,0,1,0,IL,Illinois,LaSalle
17101,0,0,0,0,0,0,0,0,IL,Illinois,Lawrence
17103,0,0,1,0,1,0,0,0,IL,Illinois,Lee
17105,0,0,0,0,0,0,0,0,IL,Illinois,Livingston
17107,1,0,0,0,0,0,0,0,IL,Illinois,Logan
17109,0,0,0,0,0,0,0,0,IL,Illinois,McDonough
17111,1,1,0,1,0,0,0,0,IL,Illinois,McHenry
17113,0,0,1,0,0,0,0,1,IL,Illinois,McLean
17115,0,0,2,1,0,1,0,2,IL,Illinois,Macon
17117,0,0,0,0,0,0,0,1,IL,Illinois,Macoupin
17119,2,2,2,0,4,2,3,3,IL,Illinois,Madison
17121,0,0,0,0,0,0,0,0,IL,Illinois,Marion
17123,0,0,0,0,0,0,0,0,IL,Illinois,Marshall
17125,0,0,0,0,0,0,1,0,IL,Illinois,Mason
17127,0,1,1,0,0,0,0,0,IL,Illinois,Massac
17129,0,0,0,0,0,0,0,0,IL,Illinois,Menard
17131,0,0,0,0,1,0,0,0,IL,Illinois,Mercer
17133,0,0,0,1,0,0,0,0,IL,Illinois,Monroe
17135,0,0,0,0,1,0,0,0,IL,Illinois,Montgomery
17137,0,0,0,0,0,0,1,0,IL,Illinois,Morgan
17139,1,0,0,0,0,0,0,0,IL,Illinois,Moultrie
17141,0,0,1,0,0,0,0,0,IL,Illinois,Ogle
17143,0,0,0,1,3,3,2,2,IL,Illinois,Peoria
17145,0,0,0,0,0,0,0,0,IL,Illinois,Perry
17147,0,0,0,0,0,0,0,0,IL,Illinois,Piatt
17149,0,0,0,0,0,0,0,1,IL,Illinois,Pike
17151,0,0,1,0,0,0,0,0,IL,Illinois,Pope
17153,0,1,0,0,0,0,0,0,IL,Illinois,Pulaski
17155,0,0,0,0,0,0,0,0,IL,Illinois,Putnam
17157,0,0,0,0,0,0,0,1,IL,Illinois,Randolph
17159,0,0,0,0,0,0,0,0,IL,Illinois,Richland
17161,0,1,0,0,2,1,3,1,IL,Illinois,Rock Island
17163,2,2,5,1,1,7,2,2,IL,Illinois,St. Clair
17165,0,0,0,0,0,0,0,1,IL,Illinois,Saline
17167,1,0,0,1,0,1,0,1,IL,Illinois,Sangamon
17169,0,0,0,0,0,0,0,0,IL,Illinois,Schuyler
17171,0,0,0,0,0,0,0,0,IL,Illinois,Scott
17173,0,0,0,0,0,0,0,0,IL,Illinois,Shelby
17175,0,0,0,0,0,0,0,0,IL,Illinois,Stark
17177,0,1,1,0,0,0,0,1,IL,Illinois,Stephenson
17179,1,1,0,0,1,0,0,1,IL,Illinois,Tazewell
17181,0,0,0,0,0,0,0,0,IL,Illinois,Union
17183,2,1,1,0,1,0,0,1,IL,Illinois,Vermilion
17185,0,0,0,0,0,0,0,0,IL,Illinois,Wabash
17187,0,0,0,0,0,0,0,0,IL,Illinois,Warren
17189,0,0,0,0,1,0,0,0,IL,Illinois,Washington
17191,0,0,0,0,0,1,0,0,IL,Illinois,Wayne
17193,0,1,0,0,0,0,0,0,IL,Illinois,White
17195,0,0,1,0,1,0,0,1,IL,Illinois,Whiteside
17197,2,3,2,0,0,4,4,4,IL,Illinois,Will
17199,0,2,2,0,0,2,0,1,IL,Illinois,Williamson
17201,2,3,5,2,2,2,1,3,IL,Illinois,Winnebago
17203,0,1,0,0,0,0,0,0,IL,Illinois,Woodford
18001,0,0,0,0,0,0,0,0,IN,Indiana,Adams
18003,2,4,11,4,1,3,6,5,IN,Indiana,Allen
18005,0,0,1,1,0,0,0,3,IN,Indiana,Bartholomew
18007,0,0,0,0,0,0,0,0,IN,Indiana,Benton
18009,0,0,0,0,0,0,0,0,IN,Indiana,Blackford
18011,0,0,2,0,1,1,0,2,IN,Indiana,Boone
18013,0,0,1,0,0,0,0,0,IN,Indiana,Brown
18015,0,0,0,0,0,0,0,0,IN,Indiana,Carroll
18017,0,0,0,0,1,0,0,0,IN,Indiana,Cass
18019,0,0,0,2,0,3,2,0,IN,Indiana,Clark
18021,0,1,0,0,0,0,1,0,IN,Indiana,Clay
18023,0,0,1,0,0,0,0,0,IN,Indiana,Clinton
18025,0,0,0,2,0,0,0,0,IN,Indiana,Crawford
18027,0,0,0,0,0,0,0,0,IN,Indiana,Daviess
18029,1,0,1,0,0,1,1,0,IN,Indiana,Dearborn
18031,0,0,0,0,0,1,0,0,IN,Indiana,Decatur
18033,0,1,0,0,1,0,1,0,IN,Indiana,DeKalb
18035,0,2,4,2,2,0,4,3,IN,Indiana,Delaware
18037,0,0,1,0,0,0,0,0,IN,Indiana,Dubois
18039,2,0,2,3,0,3,1,4,IN,Indiana,Elkhart
18041,0,0,0,1,0,0,0,2,IN,Indiana,Fayette
18043,0,0,0,0,0,1,2,0,IN,Indiana,Floyd
18045,0,0,0,0,0,0,0,0,IN,Indiana,Fountain
18047,0,0,0,1,0,0,0,0,IN,Indiana,Franklin
18049,0,0,0,0,0,0,0,0,IN,Indiana,Fulton
18051,0,0,0,0,0,0,0,0,IN,Indiana,Gibson
18053,1,0,1,0,1,0,2,2,IN,Indiana,Grant
18055,0,0,0,0,0,0,0,0,IN,Indiana,Greene
18057,0,1,0,1,0,0,1,3,IN,Indiana,Hamilton
18059,1,0,0,2,0,0,1,0,IN,Indiana,Hancock
18061,0,0,0,0,0,0,2,0,IN,Indiana,Harrison
18063,0,0,1,1,0,0,0,1,IN,Indiana,Hendricks
18065,0,0,0,3,0,2,1,0,IN,Indiana,Henry
18067,0,3,2,0,1,1,1,1,IN,Indiana,Howard
18069,0,1,0,1,0,2,1,0,IN,Indiana,Huntington
18071,1,0,1,0,0,1,1,0,IN,Indiana,Jackson
18073,1,0,0,0,0,0,1,0,IN,Indiana,Jasper
18075,0,0,0,0,0,0,2,0,IN,Indiana,Jay
18077,0,1,0,0,0,1,2,1,IN,Indiana,Jefferson
18079,1,0,0,1,0,0,0,0,IN,Indiana,Jennings
18081,0,1,3,0,1,0,1,1,IN,Indiana,Johnson
18083,0,1,0,1,1,0,0,0,IN,Indiana,Knox
18085,0,1,2,0,3,0,0,0,IN,Indiana,Kosciusko
18087,0,0,1,0,0,0,1,0,IN,Indiana,LaGrange
18089,6,3,6,5,7,5,9,9,IN,Indiana,Lake
18091,0,0,3,2,0,0,1,0,IN,Indiana,LaPorte
18093,0,0,0,1,0,1,0,0,IN,Indiana,Lawrence
18095,1,1,1,4,1,2,0,1,IN,Indiana,Madison
18097,20,27,20,14,10,16,12,26,IN,Indiana,Marion
18099,1,0,0,0,0,0,0,2,IN,Indiana,Marshall
18101,0,0,0,1,0,0,0,0,IN,Indiana,Martin
18103,0,0,0,0,0,0,0,0,IN,Indiana,Miami
18105,2,0,0,0,1,0,0,2,IN,Indiana,Monroe
18107,0,0,0,1,2,2,2,0,IN,Indiana,Montgomery
18109,2,0,0,0,0,0,0,0,IN,Indiana,Morgan
18111,0,0,0,0,0,0,0,0,IN,Indiana,Newton
18113,0,0,0,1,1,1,0,1,IN,Indiana,Noble
18115,0,0,0,1,0,0,0,0,IN,Indiana,Ohio
18117,1,1,0,0,0,0,0,0,IN,Indiana,Orange
18119,0,0,0,1,0,0,0,0,IN,Indiana,Owen
18121,0,0,0,1,0,0,0,1,IN,Indiana,Parke
18123,0,1,0,0,0,0,0,0,IN,Indiana,Perry
18125,0,0,0,0,0,0,4,0,IN,Indiana,Pike
18127,0,1,1,1,1,2,0,3,IN,Indiana,Porter
18129,0,0,0,0,0,0,0,1,IN,Indiana,Posey
18131,0,0,0,1,0,0,0,0,IN,Indiana,Pulaski
18133,0,0,1,1,0,1,0,0,IN,Indiana,Putnam
18135,0,0,0,0,0,1,0,0,IN,Indiana,Randolph
18137,0,0,1,0,0,0,1,1,IN,Indiana,Ripley
18139,0,0,0,0,0,1,0,2,IN,Indiana,Rush
18141,3,0,0,3,6,2,8,1,IN,Indiana,St. Joseph
18143,0,0,0,0,0,1,0,0,IN,Indiana,Scott
18145,0,1,0,2,0,0,0,0,IN,Indiana,Shelby
18147,0,0,0,0,0,1,0,0,IN,Indiana,Spencer
18149,0,1,1,1,0,0,1,0,IN,Indiana,Starke
18151,0,0,0,1,0,0,0,0,IN,Indiana,Steuben
18153,0,0,0,0,1,2,0,0,IN,Indiana,Sullivan
18155,0,0,0,0,0,0,0,0,IN,Indiana,Switzerland
18157,0,2,0,0,0,3,2,1,IN,Indiana,Tippecanoe
18159,0,0,0,0,0,0,0,0,IN,Indiana,Tipton
18161,0,0,0,0,0,0,0,2,IN,Indiana,Union
18163,2,1,3,6,4,5,9,3,IN,Indiana,Vanderburgh
18165,0,0,0,0,0,0,1,0,IN,Indiana,Vermillion
18167,0,2,0,0,3,0,5,2,IN,Indiana,Vigo
18169,0,0,0,0,2,0,2,2,IN,Indiana,Wabash
18171,0,0,0,0,0,0,0,0,IN,Indiana,Warren
18173,0,0,0,0,1,0,0,0,IN,Indiana,Warrick
18175,0,0,0,0,0,1,0,0,IN,Indiana,Washington
18177,0,0,1,1,1,0,2,1,IN,Indiana,Wayne
18179,0,0,0,0,0,0,0,0,IN,Indiana,Wells
18181,0,1,0,0,0,0,0,3,IN,Indiana,White
18183,0,0,0,0,0,0,0,0,IN,Indiana,Whitley
19001,0,0,0,0,0,1,0,1,IA,Iowa,Adair
19003,0,0,0,0,0,0,0,0,IA,Iowa,Adams
19005,0,0,0,0,0,0,0,0,IA,Iowa,Allamakee
19007,0,0,0,0,0,0,1,1,IA,Iowa,Appanoose
19009,0,0,0,0,0,0,0,0,IA,Iowa,Audubon
19011,0,0,1,0,1,0,0,2,IA,Iowa,Benton
19013,1,2,0,3,2,0,0,3,IA,Iowa,Black Hawk
19015,0,0,1,0,1,0,0,0,IA,Iowa,Boone
19017,0,0,0,0,0,0,0,0,IA,Iowa,Bremer
19019,0,0,0,0,0,0,0,0,IA,Iowa,Buchanan
19021,0,0,0,0,0,0,0,0,IA,Iowa,Buena Vista
19023,0,0,0,0,0,0,0,0,IA,Iowa,Butler
19025,0,0,0,0,0,0,0,0,IA,Iowa,Calhoun
19027,0,0,0,0,0,0,0,0,IA,Iowa,Carroll
19029,0,0,0,0,0,0,0,0,IA,Iowa,Cass
19031,0,0,0,0,1,0,0,0,IA,Iowa,Cedar
19033,0,0,0,2,1,0,0,1,IA,Iowa,Cerro Gordo
19035,0,0,0,0,0,0,0,0,IA,Iowa,Cherokee
19037,0,0,0,0,1,0,0,0,IA,Iowa,Chickasaw
19039,0,0,0,0,0,0,0,0,IA,Iowa,Clarke
19041,0,0,0,0,0,0,0,0,IA,Iowa,Clay
19043,0,0,0,0,0,0,0,0,IA,Iowa,Clayton
19045,0,1,0,0,0,0,2,0,IA,Iowa,Clinton
19047,0,0,1,0,0,0,0,0,IA,Iowa,Crawford
19049,0,0,0,0,0,0,2,0,IA,Iowa,Dallas
19051,0,0,0,0,0,0,0,0,IA,Iowa,Davis
19053,0,0,0,0,0,1,0,0,IA,Iowa,Decatur
19055,0,0,0,0,0,0,1,0,IA,Iowa,Delaware
19057,1,2,0,1,0,2,0,0,IA,Iowa,Des Moines
19059,0,0,0,2,0,0,0,0,IA,Iowa,Dickinson
19061,0,0,1,1,0,0,0,0,IA,Iowa,Dubuque
19063,0,0,0,0,0,0,0,0,IA,Iowa,Emmet
19065,2,0,0,0,0,0,0,0,IA,Iowa,Fayette
19067,0,0,0,0,1,0,0,0,IA,Iowa,Floyd
19069,0,0,0,0,0,0,0,0,IA,Iowa,Franklin
19071,0,0,0,0,0,0,0,0,IA,Iowa,Fremont
19073,0,0,0,0,0,0,0,0,IA,Iowa,Greene
19075,0,0,0,0,0,0,0,1,IA,Iowa,Grundy
19077,0,0,0,0,1,0,0,0,IA,Iowa,Guthrie
19079,0,0,0,0,0,0,1,0,IA,Iowa,Hamilton
19081,0,0,0,0,0,0,0,0,IA,Iowa,Hancock
19083,1,0,0,0,0,0,0,1,IA,Iowa,Hardin
19085,0,0,0,0,0,0,0,0,IA,Iowa,Harrison
19087,0,0,0,0,0,0,0,0,IA,Iowa,Henry
19089,0,0,0,0,0,0,0,0,IA,Iowa,Howard
19091,0,0,0,1,0,0,0,0,IA,Iowa,Humboldt
19093,0,0,0,0,0,0,0,0,IA,Iowa,Ida
19095,0,0,0,1,0,0,1,0,IA,Iowa,Iowa
19097,1,1,0,0,0,1,0,0,IA,Iowa,Jackson
19099,1,0,1,0,0,0,0,0,IA,Iowa,Jasper
19101,0,1,0,0,0,0,0,0,IA,Iowa,Jefferson
19103,2,0,0,0,0,2,1,0,IA,Iowa,Johnson
19105,0,0,0,1,0,0,1,2,IA,Iowa,Jones
19107,0,0,0,0,0,0,0,0,IA,Iowa,Keokuk
19109,0,0,0,0,0,0,0,0,IA,Iowa,Kossuth
19111,1,0,1,1,0,2,0,0,IA,Iowa,Lee
19113,0,3,2,0,0,2,1,2,IA,Iowa,Linn
19115,0,0,0,0,1,0,0,0,IA,Iowa,Louisa
19117,0,0,0,0,0,0,1,0,IA,Iowa,Lucas
19119,0,0,0,0,0,0,0,0,IA,Iowa,Lyon
19121,0,0,0,0,0,0,1,0,IA,Iowa,Madison
19123,0,0,0,0,0,0,1,0,IA,Iowa,Mahaska
19125,0,0,0,0,0,1,0,0,IA,Iowa,Marion
19127,1,0,0,0,0,0,1,0,IA,Iowa,Marshall
19129,0,0,0,0,0,0,0,0,IA,Iowa,Mills
19131,0,0,0,0,0,0,0,0,IA,Iowa,Mitchell
19133,1,0,0,0,0,0,0,0,IA,Iowa,Monona
19135,0,0,0,0,0,0,0,0,IA,Iowa,Monroe
19137,0,0,0,0,1,0,0,0,IA,Iowa,Montgomery
19139,0,1,1,0,0,0,0,0,IA,Iowa,Muscatine
19141,0,0,0,0,0,0,0,0,IA,Iowa,O'Brien
19143,0,0,0,0,0,0,0,0,IA,Iowa,Osceola
19145,0,0,0,0,0,0,0,0,IA,Iowa,Page
19147,0,0,0,0,0,0,0,0,IA,Iowa,Palo Alto
19149,0,0,0,0,0,0,0,0,IA,Iowa,Plymouth
19151,0,0,0,0,0,0,0,0,IA,Iowa,Pocahontas
19153,5,4,6,1,6,6,6,10,IA,Iowa,Polk
19155,1,0,3,1,1,1,2,0,IA,Iowa,Pottawattamie
19157,0,0,0,0,0,0,0,0,IA,Iowa,Poweshiek
19159,0,0,0,0,0,0,0,2,IA,Iowa,Ringgold
